date,count,cumulative,package
2018-11-09,3300,207850,sf
2018-11-10,2289,210139,sf
2018-11-11,2297,212436,sf
2018-11-12,3528,215964,sf
2018-11-13,3988,219952,sf
2018-11-14,3904,223856,sf
2018-11-15,3729,227585,sf
2018-11-16,2559,230144,sf
2018-11-17,1268,231412,sf
2018-11-18,1130,232542,sf
2018-11-19,2457,234999,sf
2018-11-20,2518,237517,sf
2018-11-21,2293,239810,sf
2018-11-22,1992,241802,sf
2018-11-23,1925,243727,sf
2018-11-24,1083,244810,sf
2018-11-25,998,245808,sf
2018-11-26,7380,253188,sf
2018-11-27,19880,273068,sf
2018-11-28,6485,279553,sf
2018-11-29,6795,286348,sf
2018-11-30,2322,288670,sf
2018-12-01,1070,289740,sf
2018-12-02,988,290728,sf
2018-12-03,2372,293100,sf
2018-12-04,2582,295682,sf
2018-12-05,2596,298278,sf
2018-12-06,3405,301683,sf
2018-12-07,3274,304957,sf
2018-12-08,2164,307121,sf
2018-12-09,1525,308646,sf
2018-12-10,2529,311175,sf
2018-12-11,6460,317635,sf
2018-12-12,2369,320004,sf
2018-12-13,2359,322363,sf
2018-12-14,1811,324174,sf
2018-12-15,972,325146,sf
2018-12-16,1052,326198,sf
2018-12-17,1881,328079,sf
2018-12-18,1997,330076,sf
2018-12-19,1880,331956,sf
2018-12-20,5376,337332,sf
2018-12-21,4274,341606,sf
2018-12-22,1278,342884,sf
2018-12-23,1144,344028,sf
2018-12-24,1199,345227,sf
2018-12-25,839,346066,sf
2018-12-26,1182,347248,sf
2018-12-27,1482,348730,sf
2018-12-28,1289,350019,sf
2018-12-29,798,350817,sf
2018-12-30,814,351631,sf
2018-12-31,989,352620,sf
2019-01-01,658,353278,sf
2019-01-02,1695,354973,sf
2019-01-03,1860,356833,sf
2019-01-04,1784,358617,sf
2019-01-05,938,359555,sf
2019-01-06,944,360499,sf
2019-01-07,2244,362743,sf
2019-01-08,2374,365117,sf
2019-01-09,2299,367416,sf
2019-01-10,2324,369740,sf
2019-01-11,2009,371749,sf
2019-01-12,1059,372808,sf
2019-01-13,1183,373991,sf
2019-01-14,2206,376197,sf
2019-01-15,2522,378719,sf
2019-01-16,2557,381276,sf
2019-01-17,2313,383589,sf
2019-01-18,2226,385815,sf
2019-01-19,1056,386871,sf
2019-01-20,1044,387915,sf
2019-01-21,2087,390002,sf
2019-01-22,2665,392667,sf
2019-01-23,3043,395710,sf
2019-01-24,2495,398205,sf
2019-01-25,2233,400438,sf
2019-01-26,1213,401651,sf
2019-01-27,1017,402668,sf
2019-01-28,2282,404950,sf
2019-01-29,2667,407617,sf
2019-01-30,2677,410294,sf
2019-01-31,2720,413014,sf
2019-02-01,2517,415531,sf
2019-02-02,1287,416818,sf
2019-02-03,1332,418150,sf
2019-02-04,2276,420426,sf
2019-02-05,2557,422983,sf
2019-02-06,2714,425697,sf
2019-02-07,2561,428258,sf
2019-02-08,2180,430438,sf
2019-02-09,1198,431636,sf
2019-02-10,1290,432926,sf
2019-02-11,2705,435631,sf
2019-02-12,2853,438484,sf
2019-02-13,3750,442234,sf
2019-02-14,3832,446066,sf
2019-02-15,3701,449767,sf
2019-02-16,1774,451541,sf
2019-02-17,1650,453191,sf
2019-02-18,3763,456954,sf
2019-02-19,3787,460741,sf
2019-02-20,3754,464495,sf
2019-02-21,4995,469490,sf
2019-02-22,5654,475144,sf
2019-02-23,2585,477729,sf
2019-02-24,2489,480218,sf
2019-02-25,5312,485530,sf
2019-02-26,4953,490483,sf
2019-02-27,4730,495213,sf
2019-02-28,4679,499892,sf
2019-03-01,4261,504153,sf
2019-03-02,1951,506104,sf
2019-03-03,1850,507954,sf
2019-03-04,3941,511895,sf
2019-03-05,4301,516196,sf
2019-03-06,4370,520566,sf
2019-03-07,4425,524991,sf
2019-03-08,3852,528843,sf
2019-03-09,1824,530667,sf
2019-03-10,1776,532443,sf
2019-03-11,4298,536741,sf
2019-03-12,4766,541507,sf
2019-03-13,5016,546523,sf
2019-03-14,4500,551023,sf
2019-03-15,4348,555371,sf
2019-03-16,2172,557543,sf
2019-03-17,2034,559577,sf
2019-03-18,4561,564138,sf
2019-03-19,4891,569029,sf
2019-03-20,4653,573682,sf
2019-03-21,4677,578359,sf
2019-03-22,4054,582413,sf
2019-03-23,2432,584845,sf
2019-03-24,2095,586940,sf
2019-03-25,5158,592098,sf
2019-03-26,4693,596791,sf
2019-03-27,4860,601651,sf
2019-03-28,4712,606363,sf
2019-03-29,3963,610326,sf
2019-03-30,2081,612407,sf
2019-03-31,2236,614643,sf
2019-04-01,4703,619346,sf
2019-04-02,4330,623676,sf
2019-04-03,4666,628342,sf
2019-04-04,4310,632652,sf
2019-04-05,3922,636574,sf
2019-04-06,1927,638501,sf
2019-04-07,1973,640474,sf
2019-04-08,4320,644794,sf
2019-04-09,4533,649327,sf
2019-04-10,4506,653833,sf
2019-04-11,4744,658577,sf
2019-04-12,3716,662293,sf
2019-04-13,2139,664432,sf
2019-04-14,2207,666639,sf
2019-04-15,4417,671056,sf
2019-04-16,4234,675290,sf
2019-04-17,4602,679892,sf
2019-04-18,3876,683768,sf
2019-04-19,3156,686924,sf
2019-04-20,1881,688805,sf
2019-04-21,1582,690387,sf
2019-04-22,3376,693763,sf
2019-04-23,4050,697813,sf
2019-04-24,4339,702152,sf
2019-04-25,4220,706372,sf
2019-04-26,6205,712577,sf
2019-04-27,2864,715441,sf
2019-04-28,2802,718243,sf
2019-04-29,5686,723929,sf
2019-04-30,5363,729292,sf
2019-05-01,4255,733547,sf
2019-05-02,5406,738953,sf
2019-05-03,4562,743515,sf
2019-05-04,2316,745831,sf
2019-05-05,2275,748106,sf
2019-05-06,4646,752752,sf
2019-05-07,5085,757837,sf
2019-05-08,4797,762634,sf
2019-05-09,4871,767505,sf
2019-05-10,4090,771595,sf
2019-05-11,2175,773770,sf
2019-05-12,2040,775810,sf
2019-05-13,4350,780160,sf
2019-05-14,4399,784559,sf
2019-05-15,4405,788964,sf
2019-05-16,4554,793518,sf
2019-05-17,3880,797398,sf
2019-05-18,2261,799659,sf
2019-05-19,1946,801605,sf
2019-05-20,4510,806115,sf
2019-05-21,4490,810605,sf
2019-05-22,4416,815021,sf
2019-05-23,4413,819434,sf
2019-05-24,3794,823228,sf
2019-05-25,2019,825247,sf
2019-05-26,1905,827152,sf
2019-05-27,3882,831034,sf
2019-05-28,4414,835448,sf
2019-05-29,4201,839649,sf
2019-05-30,3858,843507,sf
2019-05-31,3526,847033,sf
2019-06-01,2007,849040,sf
2019-06-02,1902,850942,sf
2019-06-03,3914,854856,sf
2019-06-04,4397,859253,sf
2019-06-05,4455,863708,sf
2019-06-06,4976,868684,sf
2019-06-07,4451,873135,sf
2019-06-08,2755,875890,sf
2019-06-09,2774,878664,sf
2019-06-10,4149,882813,sf
2019-06-11,4464,887277,sf
2019-06-12,4288,891565,sf
2019-06-13,3983,895548,sf
2019-06-14,3698,899246,sf
2019-06-15,1969,901215,sf
2019-06-16,2007,903222,sf
2019-06-17,4107,907329,sf
2019-06-18,4386,911715,sf
2019-06-19,4053,915768,sf
2019-06-20,3844,919612,sf
2019-06-21,3715,923327,sf
2019-06-22,2145,925472,sf
2019-06-23,1801,927273,sf
2019-06-24,3730,931003,sf
2019-06-25,4257,935260,sf
2019-06-26,3656,938916,sf
2019-06-27,3713,942629,sf
2019-06-28,3752,946381,sf
2019-06-29,1842,948223,sf
2019-06-30,1822,950045,sf
2019-07-01,3775,953820,sf
2019-07-02,3840,957660,sf
2019-07-03,4995,962655,sf
2019-07-04,5405,968060,sf
2019-07-05,4904,972964,sf
2019-07-06,2916,975880,sf
2019-07-07,2862,978742,sf
2019-07-08,6143,984885,sf
2019-07-09,5332,990217,sf
2019-07-10,4949,995166,sf
2019-07-11,4459,999625,sf
2019-07-12,3816,1003441,sf
2019-07-13,1904,1005345,sf
2019-07-14,1740,1007085,sf
2019-07-15,3530,1010615,sf
2019-07-16,3872,1014487,sf
2019-07-17,4001,1018488,sf
2019-07-18,3626,1022114,sf
2019-07-19,3154,1025268,sf
2019-07-20,1461,1026729,sf
2019-07-21,1435,1028164,sf
2019-07-22,3594,1031758,sf
2019-07-23,3908,1035666,sf
2019-07-24,5142,1040808,sf
2019-07-25,5526,1046334,sf
2019-07-26,4739,1051073,sf
2019-07-27,2245,1053318,sf
2019-07-28,1903,1055221,sf
2019-07-29,4311,1059532,sf
2019-07-30,4247,1063779,sf
2019-07-31,4089,1067868,sf
2019-08-01,3839,1071707,sf
2019-08-02,3399,1075106,sf
2019-08-03,1539,1076645,sf
2019-08-04,1457,1078102,sf
2019-08-05,3786,1081888,sf
2019-08-06,4062,1085950,sf
2019-08-07,4079,1090029,sf
2019-08-08,3596,1093625,sf
2019-08-09,3187,1096812,sf
2019-08-10,1473,1098285,sf
2019-08-11,1463,1099748,sf
2019-08-12,3533,1103281,sf
2019-08-13,3587,1106868,sf
2019-08-14,3597,1110465,sf
2019-08-15,3201,1113666,sf
2019-08-16,2840,1116506,sf
2019-08-17,1623,1118129,sf
2019-08-18,1555,1119684,sf
2019-08-19,3503,1123187,sf
2019-08-20,3851,1127038,sf
2019-08-21,3901,1130939,sf
2019-08-22,3519,1134458,sf
2019-08-23,3555,1138013,sf
2019-08-24,1601,1139614,sf
2019-08-25,1550,1141164,sf
2019-08-26,3958,1145122,sf
2019-08-27,3964,1149086,sf
2019-08-28,4019,1153105,sf
2019-08-29,3705,1156810,sf
2019-08-30,3486,1160296,sf
2019-08-31,1748,1162044,sf
2019-09-01,1542,1163586,sf
2019-09-02,2976,1166562,sf
2019-09-03,4231,1170793,sf
2019-09-04,4313,1175106,sf
2019-09-05,4259,1179365,sf
2019-09-06,3831,1183196,sf
2019-09-07,1880,1185076,sf
2019-09-08,1684,1186760,sf
2019-09-09,4135,1190895,sf
2019-09-10,4405,1195300,sf
2019-09-11,4531,1199831,sf
2019-09-12,4139,1203970,sf
2019-09-13,3808,1207778,sf
2019-09-14,1798,1209576,sf
2019-09-15,1545,1211121,sf
2019-09-16,4135,1215256,sf
2019-09-17,7359,1222615,sf
2019-09-18,6998,1229613,sf
2019-09-19,6186,1235799,sf
2019-09-20,4747,1240546,sf
2019-09-21,2284,1242830,sf
2019-09-22,2465,1245295,sf
2019-09-23,5034,1250329,sf
2019-09-24,4954,1255283,sf
2019-09-25,5230,1260513,sf
2019-09-26,4989,1265502,sf
2019-09-27,4131,1269633,sf
2019-09-28,1970,1271603,sf
2019-09-29,1893,1273496,sf
2019-09-30,4557,1278053,sf
2019-10-01,5046,1283099,sf
2019-10-02,5117,1288216,sf
2019-10-03,4680,1292896,sf
2019-10-04,4277,1297173,sf
2019-10-05,2176,1299349,sf
2019-10-06,1978,1301327,sf
2019-10-07,4453,1305780,sf
2019-10-08,4951,1310731,sf
2019-10-09,4817,1315548,sf
2019-10-10,4991,1320539,sf
2019-10-11,3968,1324507,sf
2019-10-12,1936,1326443,sf
2019-10-13,1868,1328311,sf
2019-10-14,4024,1332335,sf
2019-10-15,4553,1336888,sf
2019-10-16,4546,1341434,sf
2019-10-17,4693,1346127,sf
2019-10-18,4262,1350389,sf
2019-10-19,2012,1352401,sf
2019-10-20,1661,1354062,sf
2019-10-21,4457,1358519,sf
2019-10-22,4904,1363423,sf
2019-10-23,4854,1368277,sf
2019-10-24,4848,1373125,sf
2019-10-25,4110,1377235,sf
2019-10-26,1839,1379074,sf
2019-10-27,1754,1380828,sf
2019-10-28,4728,1385556,sf
2019-10-29,6260,1391816,sf
2019-10-30,6445,1398261,sf
2019-10-31,6187,1404448,sf
2019-11-01,4775,1409223,sf
2019-11-02,3380,1412603,sf
2019-11-03,3300,1415903,sf
2019-11-04,6014,1421917,sf
2019-11-05,5621,1427538,sf
2019-11-06,4854,1432392,sf
2019-11-07,5003,1437395,sf
2019-11-08,3893,1441288,sf
2019-11-09,1879,1443167,sf
2019-11-10,1898,1445065,sf
2019-11-11,4137,1449202,sf
2019-11-12,5275,1454477,sf
2019-11-13,4980,1459457,sf
2019-11-14,5246,1464703,sf
2019-11-15,4255,1468958,sf
2019-11-16,2118,1471076,sf
2019-11-17,2084,1473160,sf
2019-11-18,4629,1477789,sf
2019-11-19,5314,1483103,sf
2019-11-20,5001,1488104,sf
2019-11-21,5011,1493115,sf
2019-11-22,4106,1497221,sf
2019-11-23,1949,1499170,sf
2019-11-24,1957,1501127,sf
2019-11-25,4434,1505561,sf
2019-11-26,4946,1510507,sf
2019-11-27,4329,1514836,sf
2019-11-28,3911,1518747,sf
2019-11-29,3081,1521828,sf
2019-11-30,2033,1523861,sf
2019-12-01,1906,1525767,sf
2019-12-02,4246,1530013,sf
2019-12-03,4705,1534718,sf
2019-12-04,4474,1539192,sf
2019-12-05,4194,1543386,sf
2019-12-06,3771,1547157,sf
2019-12-07,1781,1548938,sf
2019-12-08,1799,1550737,sf
2019-12-09,4089,1554826,sf
2019-12-10,4175,1559001,sf
2019-12-11,4234,1563235,sf
2019-12-12,4266,1567501,sf
2019-12-13,4017,1571518,sf
2019-12-14,1937,1573455,sf
2019-12-15,1744,1575199,sf
2019-12-16,3409,1578608,sf
2019-12-17,4046,1582654,sf
2019-12-18,3605,1586259,sf
2019-12-19,3559,1589818,sf
2019-12-20,2838,1592656,sf
2019-12-21,1387,1594043,sf
2019-12-22,1508,1595551,sf
2019-12-23,2275,1597826,sf
2019-12-24,1634,1599460,sf
2019-12-25,1298,1600758,sf
2019-12-26,1704,1602462,sf
2019-12-27,1680,1604142,sf
2019-12-28,1346,1605488,sf
2019-12-29,1302,1606790,sf
2019-12-30,1808,1608598,sf
2019-12-31,1472,1610070,sf
2020-01-01,1129,1611199,sf
2020-01-02,2158,1613357,sf
2020-01-03,2403,1615760,sf
2020-01-04,1543,1617303,sf
2020-01-05,1521,1618824,sf
2020-01-06,3094,1621918,sf
2020-01-07,3684,1625602,sf
2020-01-08,3811,1629413,sf
2020-01-09,3837,1633250,sf
2020-01-10,3345,1636595,sf
2020-01-11,1773,1638368,sf
2020-01-12,1800,1640168,sf
2020-01-13,3808,1643976,sf
2020-01-14,4171,1648147,sf
2020-01-15,4362,1652509,sf
2020-01-16,4134,1656643,sf
2020-01-17,3561,1660204,sf
2020-01-18,1588,1661792,sf
2020-01-19,1571,1663363,sf
2020-01-20,2992,1666355,sf
2020-01-21,3797,1670152,sf
2020-01-22,3923,1674075,sf
2020-01-23,3987,1678062,sf
2020-01-24,3490,1681552,sf
2020-01-25,1820,1683372,sf
2020-01-26,1818,1685190,sf
2020-01-27,3843,1689033,sf
2020-01-28,6439,1695472,sf
2020-01-29,7995,1703467,sf
2020-01-30,6891,1710358,sf
2020-01-31,5810,1716168,sf
2020-02-01,2635,1718803,sf
2020-02-02,2580,1721383,sf
2020-02-03,5288,1726671,sf
2020-02-04,5291,1731962,sf
2020-02-05,5364,1737326,sf
2020-02-06,9518,1746844,sf
2020-02-07,6304,1753148,sf
2020-02-08,2179,1755327,sf
2020-02-09,2381,1757708,sf
2020-02-10,5142,1762850,sf
2020-02-11,5139,1767989,sf
2020-02-12,5128,1773117,sf
2020-02-13,5111,1778228,sf
2020-02-14,4083,1782311,sf
2020-02-15,2029,1784340,sf
2020-02-16,2169,1786509,sf
2020-02-17,4376,1790885,sf
2020-02-18,5159,1796044,sf
2020-02-19,4890,1800934,sf
2020-02-20,4802,1805736,sf
2020-02-21,3948,1809684,sf
2020-02-22,2177,1811861,sf
2020-02-23,2106,1813967,sf
2020-02-24,4328,1818295,sf
2020-02-25,4417,1822712,sf
2020-02-26,4237,1826949,sf
2020-02-27,4410,1831359,sf
2020-02-28,4010,1835369,sf
2020-02-29,636,1836005,sf
2020-03-01,2063,1838068,sf
2020-03-02,6912,1844980,sf
2020-03-03,13848,1858828,sf
2020-03-04,13439,1872267,sf
2020-03-05,14513,1886780,sf
2020-03-06,15924,1902704,sf
2020-03-07,15084,1917788,sf
2020-03-08,18360,1936148,sf
2020-03-09,22968,1959116,sf
2020-03-10,22503,1981619,sf
2020-03-11,22646,2004265,sf
2020-03-12,21757,2026022,sf
2020-03-13,21676,2047698,sf
2020-03-14,24777,2072475,sf
2020-03-15,25938,2098413,sf
2020-03-16,27707,2126120,sf
2020-03-17,27265,2153385,sf
2020-03-18,26985,2180370,sf
2020-03-19,26612,2206982,sf
2020-03-20,25575,2232557,sf
2020-03-21,26121,2258678,sf
2020-03-22,25809,2284487,sf
2020-03-23,23961,2308448,sf
2020-03-24,25455,2333903,sf
2020-03-25,26482,2360385,sf
2020-03-26,26973,2387358,sf
2020-03-27,27585,2414943,sf
2020-03-28,27706,2442649,sf
2020-03-29,27740,2470389,sf
2020-03-30,27052,2497441,sf
2020-03-31,28153,2525594,sf
2020-04-01,28199,2553793,sf
2020-04-02,27484,2581277,sf
2020-04-03,27265,2608542,sf
2020-04-04,26573,2635115,sf
2020-04-05,26606,2661721,sf
2020-04-06,26874,2688595,sf
2020-04-07,29960,2718555,sf
2020-04-08,29771,2748326,sf
2020-04-09,29028,2777354,sf
2020-04-10,28274,2805628,sf
2020-04-11,32449,2838077,sf
2020-04-12,25957,2864034,sf
2020-04-13,28760,2892794,sf
2020-04-14,27354,2920148,sf
2020-04-15,28527,2948675,sf
2020-04-16,26852,2975527,sf
2020-04-17,27402,3002929,sf
2020-04-18,26835,3029764,sf
2020-04-19,24680,3054444,sf
2020-04-20,26482,3080926,sf
2020-04-21,26233,3107159,sf
2020-04-22,25119,3132278,sf
2020-04-23,26374,3158652,sf
2020-04-24,27582,3186234,sf
2020-04-25,22808,3209042,sf
2020-04-26,22767,3231809,sf
2020-04-27,23077,3254886,sf
2020-04-28,24382,3279268,sf
2020-04-29,25214,3304482,sf
2020-04-30,27099,3331581,sf
2020-05-01,23337,3354918,sf
2020-05-02,25415,3380333,sf
2020-05-03,25358,3405691,sf
2020-05-04,23748,3429439,sf
2020-05-05,27359,3456798,sf
2020-05-06,25837,3482635,sf
2020-05-07,26024,3508659,sf
2020-05-08,26192,3534851,sf
2020-05-09,25195,3560046,sf
2020-05-10,21560,3581606,sf
2020-05-11,23611,3605217,sf
2020-05-12,25771,3630988,sf
2020-05-13,26104,3657092,sf
2020-05-14,23993,3681085,sf
2020-05-15,23708,3704793,sf
2020-05-16,20572,3725365,sf
2020-05-17,25421,3750786,sf
2020-05-18,24539,3775325,sf
2020-05-19,22037,3797362,sf
2020-05-20,21364,3818726,sf
2020-05-21,21284,3840010,sf
2020-05-22,21577,3861587,sf
2020-05-23,24719,3886306,sf
2020-05-24,24423,3910729,sf
2020-05-25,21535,3932264,sf
2020-05-26,22801,3955065,sf
2020-05-27,23819,3978884,sf
2020-05-28,22690,4001574,sf
2020-05-29,25350,4026924,sf
2020-05-30,24295,4051219,sf
2020-05-31,24754,4075973,sf
2020-06-01,22454,4098427,sf
2020-06-02,25472,4123899,sf
2020-06-03,25397,4149296,sf
2020-06-04,22730,4172026,sf
2020-06-05,23580,4195606,sf
2020-06-06,22567,4218173,sf
2020-06-07,21724,4239897,sf
2020-06-08,23803,4263700,sf
2020-06-09,23833,4287533,sf
2020-06-10,23687,4311220,sf
2020-06-11,24616,4335836,sf
2020-06-12,21869,4357705,sf
2020-06-13,25582,4383287,sf
2020-06-14,25619,4408906,sf
2020-06-15,27059,4435965,sf
2020-06-16,26912,4462877,sf
2020-06-17,24786,4487663,sf
2020-06-18,33747,4521410,sf
2020-06-19,30494,4551904,sf
2020-06-20,24956,4576860,sf
2020-06-21,24739,4601599,sf
2020-06-22,23679,4625278,sf
2020-06-23,25130,4650408,sf
2020-06-24,21935,4672343,sf
2020-06-25,23189,4695532,sf
2020-06-26,24250,4719782,sf
2020-06-27,21780,4741562,sf
2020-06-28,21928,4763490,sf
2020-06-29,24138,4787628,sf
2020-06-30,25815,4813443,sf
2020-07-01,22742,4836185,sf
2020-07-02,24017,4860202,sf
2020-07-03,23897,4884099,sf
2020-07-04,21354,4905453,sf
2020-07-05,23556,4929009,sf
2020-07-06,24359,4953368,sf
2020-07-07,24157,4977525,sf
2020-07-08,24626,5002151,sf
2020-07-09,24846,5026997,sf
2020-07-10,24468,5051465,sf
2020-07-11,20924,5072389,sf
2020-07-12,23186,5095575,sf
2020-07-13,23083,5118658,sf
2020-07-14,27186,5145844,sf
2020-07-15,27877,5173721,sf
2020-07-16,24682,5198403,sf
2020-07-17,24314,5222717,sf
2020-07-18,23838,5246555,sf
2020-07-19,21927,5268482,sf
2020-07-20,25637,5294119,sf
2020-07-21,24219,5318338,sf
2020-07-22,22725,5341063,sf
2020-07-23,24563,5365626,sf
2020-07-24,23755,5389381,sf
2020-07-25,23781,5413162,sf
2020-07-26,24021,5437183,sf
2020-07-27,22661,5459844,sf
2020-07-28,23069,5482913,sf
2020-07-29,21719,5504632,sf
2020-07-30,22378,5527010,sf
2020-07-31,21966,5548976,sf
2020-08-01,22257,5571233,sf
2020-08-02,20727,5591960,sf
2020-08-03,24698,5616658,sf
2020-08-04,24268,5640926,sf
2020-08-05,24343,5665269,sf
2020-08-06,22970,5688239,sf
2020-08-07,22864,5711103,sf
2020-08-08,21409,5732512,sf
2020-08-09,21778,5754290,sf
2020-08-10,22016,5776306,sf
2020-08-11,24152,5800458,sf
2020-08-12,22133,5822591,sf
2020-08-13,23993,5846584,sf
2020-08-14,21205,5867789,sf
2020-08-15,20623,5888412,sf
2020-08-16,24110,5912522,sf
2020-08-17,21827,5934349,sf
2020-08-18,23857,5958206,sf
2020-08-19,21997,5980203,sf
2020-08-20,20927,6001130,sf
2020-08-21,21400,6022530,sf
2020-08-22,20908,6043438,sf
2020-08-23,20279,6063717,sf
2020-08-24,23801,6087518,sf
2020-08-25,22958,6110476,sf
2020-08-26,21586,6132062,sf
2020-08-27,21041,6153103,sf
2020-08-28,19818,6172921,sf
2020-08-29,19791,6192712,sf
2020-08-30,19930,6212642,sf
2020-08-31,20417,6233059,sf
2020-09-01,19785,6252844,sf
2020-09-02,21302,6274146,sf
2020-09-03,21663,6295809,sf
2020-09-04,19630,6315439,sf
2020-09-05,19492,6334931,sf
2020-09-06,19551,6354482,sf
2020-09-07,21174,6375656,sf
2020-09-08,21692,6397348,sf
2020-09-09,22376,6419724,sf
2020-09-10,22794,6442518,sf
2020-09-11,21668,6464186,sf
2020-09-12,18593,6482779,sf
2020-09-13,19496,6502275,sf
2020-09-14,24709,6526984,sf
2020-09-15,19054,6546038,sf
2020-09-16,9794,6555832,sf
2020-09-17,21126,6576958,sf
2020-09-18,27263,6604221,sf
2020-09-19,24720,6628941,sf
2020-09-20,25148,6654089,sf
2020-09-21,28218,6682307,sf
2020-09-22,27881,6710188,sf
2020-09-23,26647,6736835,sf
2020-09-24,26972,6763807,sf
2020-09-25,26199,6790006,sf
2020-09-26,24443,6814449,sf
2020-09-27,24437,6838886,sf
2020-09-28,27032,6865918,sf
2020-09-29,27431,6893349,sf
2020-09-30,27841,6921190,sf
2020-10-01,27475,6948665,sf
2020-10-02,27461,6976126,sf
2020-10-03,24114,7000240,sf
2020-10-04,24741,7024981,sf
2020-10-05,27638,7052619,sf
2020-10-06,27941,7080560,sf
2020-10-07,28338,7108898,sf
2020-10-08,28101,7136999,sf
2020-10-09,25129,7162128,sf
2020-10-10,25003,7187131,sf
2020-10-11,26225,7213356,sf
2020-10-12,28347,7241703,sf
2020-10-13,27791,7269494,sf
2020-10-14,28911,7298405,sf
2020-10-15,29115,7327520,sf
2020-10-16,27715,7355235,sf
2020-10-17,25401,7380636,sf
2020-10-18,24824,7405460,sf
2020-10-19,28018,7433478,sf
2020-10-20,28570,7462048,sf
2020-10-21,28380,7490428,sf
2020-10-22,27281,7517709,sf
2020-10-23,26997,7544706,sf
2020-10-24,25009,7569715,sf
2020-10-25,22844,7592559,sf
2020-10-26,27982,7620541,sf
2020-10-27,27885,7648426,sf
2020-10-28,26734,7675160,sf
2020-10-29,28330,7703490,sf
2020-10-30,28144,7731634,sf
2020-10-31,25739,7757373,sf
2020-11-01,25852,7783225,sf
2020-11-02,27314,7810539,sf
2020-11-03,27339,7837878,sf
2020-11-04,28074,7865952,sf
2020-11-05,27714,7893666,sf
2020-11-06,26989,7920655,sf
2020-11-07,25147,7945802,sf
2020-11-08,25458,7971260,sf
2020-11-09,27157,7998417,sf
2020-11-10,26245,8024662,sf
2020-11-11,26774,8051436,sf
2020-11-12,26290,8077726,sf
2020-11-13,25747,8103473,sf
2020-11-14,23656,8127129,sf
2020-11-15,23623,8150752,sf
2020-11-16,25579,8176331,sf
2020-11-17,26831,8203162,sf
2020-11-18,26514,8229676,sf
2020-11-19,26655,8256331,sf
2020-11-20,25456,8281787,sf
2020-11-21,23558,8305345,sf
2020-11-22,19966,8325311,sf
2020-11-23,26663,8351974,sf
2020-11-24,26760,8378734,sf
2020-11-25,21774,8400508,sf
2020-11-26,25839,8426347,sf
2020-11-27,26203,8452550,sf
2020-11-28,24311,8476861,sf
2020-11-29,24774,8501635,sf
2020-11-30,27625,8529260,sf
2020-12-01,27223,8556483,sf
2020-12-02,12655,8569138,sf
2020-12-03,5461,8574599,sf
2020-12-04,4857,8579456,sf
2020-12-05,2885,8582341,sf
2020-12-06,2662,8585003,sf
2020-12-07,5019,8590022,sf
2020-12-08,4820,8594842,sf
2020-12-09,5009,8599851,sf
2020-12-10,4720,8604571,sf
2020-12-11,4246,8608817,sf
2020-12-12,2704,8611521,sf
2020-12-13,2378,8613899,sf
2020-12-14,5095,8618994,sf
2020-12-15,5231,8624225,sf
2020-12-16,4566,8628791,sf
2020-12-17,4734,8633525,sf
2020-12-18,3862,8637387,sf
2020-12-19,2298,8639685,sf
2020-12-20,2236,8641921,sf
2020-12-21,4111,8646032,sf
2020-12-22,3703,8649735,sf
2020-12-23,2895,8652630,sf
2020-12-24,1872,8654502,sf
2020-12-25,1425,8655927,sf
2020-12-26,1753,8657680,sf
2020-12-27,1692,8659372,sf
2020-12-28,3301,8662673,sf
2020-12-29,2941,8665614,sf
2020-12-30,3124,8668738,sf
2020-12-31,2180,8670918,sf
2021-01-01,1637,8672555,sf
2021-01-02,2056,8674611,sf
2021-01-03,2160,8676771,sf
2021-01-04,4249,8681020,sf
2021-01-05,4253,8685273,sf
2021-01-06,6810,8692083,sf
2021-01-07,7258,8699341,sf
2021-01-08,5870,8705211,sf
2021-01-09,3532,8708743,sf
2021-01-10,3376,8712119,sf
2021-01-11,6142,8718261,sf
2021-01-12,6449,8724710,sf
2021-01-13,6391,8731101,sf
2021-01-14,5620,8736721,sf
2021-01-15,21660,8758381,sf
2021-01-16,62398,8820779,sf
2021-01-17,65907,8886686,sf
2021-01-18,68910,8955596,sf
2021-01-19,40044,8995640,sf
2021-01-20,10291,9005931,sf
2021-01-21,11210,9017141,sf
2021-01-22,9655,9026796,sf
2021-01-23,7538,9034334,sf
2021-01-24,7424,9041758,sf
2021-01-25,10058,9051816,sf
2021-01-26,9898,9061714,sf
2021-01-27,9760,9071474,sf
2021-01-28,9733,9081207,sf
2021-01-29,6214,9087421,sf
2021-01-30,3768,9091189,sf
2021-01-31,3631,9094820,sf
2021-02-01,6625,9101445,sf
2021-02-02,6665,9108110,sf
2021-02-03,6916,9115026,sf
2021-02-04,6380,9121406,sf
2021-02-05,6019,9127425,sf
2021-02-06,3720,9131145,sf
2021-02-07,3739,9134884,sf
2021-02-08,6788,9141672,sf
2021-02-09,7926,9149598,sf
2021-02-10,7741,9157339,sf
2021-02-11,8584,9165923,sf
2021-02-12,7804,9173727,sf
2021-02-13,6238,9179965,sf
2021-02-14,6448,9186413,sf
2021-02-15,12241,9198654,sf
2021-02-16,16526,9215180,sf
2021-02-17,8787,9223967,sf
2021-02-18,9302,9233269,sf
2021-02-19,8333,9241602,sf
2021-02-20,6306,9247908,sf
2021-02-21,6264,9254172,sf
2021-02-22,9348,9263520,sf
